model,kb_data,object_name,object_description,part,line,code,message,expression,source_line
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAEXES,API de Programación - Errores de autorizaciónes en español,Procedure,44,10066002,La excepción no permite escalado para su autorización.,case &errorCode = 10066002 / &errorString = 'La excepción no permite escalado para su autorización.',&errorString = 'La excepción no permite escalado para su autorización.'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAEXES,API de Programación - Errores de autorizaciónes en español,Procedure,46,10066003,El estado de la autorización no permite escalar.,case &errorCode = 10066003 / &errorString = 'El estado de la autorización no permite escalar.',&errorString = 'El estado de la autorización no permite escalar.'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAEXES,API de Programación - Errores de autorizaciónes en español,Procedure,51,10060001,Example...,case &errorCode = 10060001 / &errorString = 'Example...',&errorString = 'Example...'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAFCES,Errores de facultades,ProcedureSource,3,40040001,No existe el registro,case &errorCode = 40040001 / &errorString = 'No existe el registro',&errorString = 'No existe el registro'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAFCES,Errores de facultades,ProcedureSource,5,40040002,Ya existe el registro,case &errorCode = 40040002 / &errorString = 'Ya existe el registro',&errorString = 'Ya existe el registro'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAFCES,Errores de facultades,ProcedureSource,7,40040003,Debe ingresar una descripción,case &errorCode = 40040003 / &errorString = 'Debe ingresar una descripción',&errorString = 'Debe ingresar una descripción'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAFCES,Errores de facultades,ProcedureSource,9,40040004,No existe un producto relacionado a la facultad ingresada,case &errorCode = 40040004 / &errorString = 'No existe un producto relacionado a la facultad ingresada',&errorString = 'No existe un producto relacionado a la facultad ingresada'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAFCES,Errores de facultades,ProcedureSource,11,40040005,Debe ingresar un tipo de resolución válido,case &errorCode = 40040005 / &errorString = 'Debe ingresar un tipo de resolución válido',&errorString = 'Debe ingresar un tipo de resolución válido'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAFCES,Errores de facultades,ProcedureSource,13,40040006,Debe ingresar un valor para el tipo de resolución de persona física,case &errorCode = 40040006 / &errorString = 'Debe ingresar un valor para el tipo de resolución de persona física',&errorString = 'Debe ingresar un valor para el tipo de resolución de persona física'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAFCES,Errores de facultades,ProcedureSource,15,40040007,Debe ingresar un valor para el tipo de resolución de persona jurídica.,case &errorCode = 40040007 / &errorString = 'Debe ingresar un valor para el tipo de resolución de persona jurídica.',&errorString = 'Debe ingresar un valor para el tipo de resolución de persona jurídica.'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAFCES,Errores de facultades,ProcedureSource,17,40040008,El valor ingresado en tipo de análisis no es correcto,case &errorCode = 40040008 / &errorString = 'El valor ingresado en tipo de análisis no es correcto',&errorString = 'El valor ingresado en tipo de análisis no es correcto'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAFCES,Errores de facultades,ProcedureSource,19,40040009,Debe ingresar un valor de categoría correcto,case &errorCode = 40040009 / &errorString = 'Debe ingresar un valor de categoría correcto',&errorString = 'Debe ingresar un valor de categoría correcto'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAFCES,Errores de facultades,ProcedureSource,21,40040010,Debe ingresar un número de miembros,case &errorCode = 40040010 / &errorString = 'Debe ingresar un número de miembros',&errorString = 'Debe ingresar un número de miembros'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAFCES,Errores de facultades,ProcedureSource,23,40040011,Existe un registro de facultades en la tabla de comportamientos,case &errorCode = 40040011 / &errorString = 'Existe un registro de facultades en la tabla de comportamientos',&errorString = 'Existe un registro de facultades en la tabla de comportamientos'
BTV4Core3,C:\1 - MODELOS\V4\BTV4Core3\kb.data,BTERAFCES,Errores de facultades,ProcedureSource,25,40040012,Existe un registro de facultades en la tabla de comportamientos por categoria,case &errorCode = 40040012 / &errorString = 'Existe un registro de facultades en la tabla de comportamientos por categoria',&errorString = 'Existe un registro de facultades en la tabla de comportamientos por categoria'
